SOURCE|DATE_OF_ACTION|OPER_TYPE|ACTION|CURRENCY|SR_CITY|SR_CODE|SR_COUNTRY|SR_NAME|SR_TYPE|FCMI|RCAT|TKT_COUNT|REP_DATE|SSR_FARE|SSR_SEAT_AMOUNT|SSR_NTBL_AMOUNT|SSR_XBAG_AMOUNT|SSR_WBAG_AMOUNT|SSR_CATERING_AMOUNT|FARE|PAX_FARE|DISCOUNT|TRANSACTION_FEE|TAX|SURCHARGE|CE_AMOUNT|TF_AMOUNT|SERVICE_FEE|PENALTY|SMS_FARE|OPTION_FARE|CASH_PAYMENT|CC_PAYMENT|EX_PAYMENT|DP_PAYMENT|GC_PAYMENT|MCO_PAYMENT|INV_PAYMENT|GRO_PAYMENT|EDD_PAYMENT|IDL_PAYMENT|FF_PAYMENT|BOH_PAYMENT|ISW_PAYMENT|SFT_PAYMENT|CQ_PAYMENT|MS_PAYMENT|GGP_PAYMENT|EP_PAYMENT|TP_PAYMENT|COMMISSION|MU_AMOUNT|VAT_AMOUNT|OTHER_PAYMENT|GAIN_LOSS_AMOUNT|LOC_SSR_SEAT_AMOUNT|LOC_SSR_NTBL_AMOUNT|LOC_SSR_XBAG_AMOUNT|LOC_SSR_WBAG_AMOUNT|LOC_SSR_CATERING_AMOUNT|LOC_FARE|LOC_PAX_FARE|LOC_DISCOUNT|LOC_TRANSACTION_FEE|LOC_TAX|LOC_SURCHARGE|LOC_CE_AMOUNT|LOC_TF_AMOUNT|LOC_SERVICE_FEE|LOC_PENALTY|LOC_SMS_FARE|LOC_OPTION_FARE|LOC_COMMISSION|LOC_MU_AMOUNT|LOC_CASH_PAYMENT|LOC_CC_PAYMENT|LOC_EX_PAYMENT|LOC_DP_PAYMENT|LOC_GC_PAYMENT|LOC_MCO_PAYMENT|LOC_INV_PAYMENT|LOC_GRO_PAYMENT|LOC_EDD_PAYMENT|LOC_IDL_PAYMENT|LOC_FF_PAYMENT|LOC_BOH_PAYMENT|LOC_ISW_PAYMENT|LOC_SFT_PAYMENT|LOC_CQ_PAYMENT|LOC_MS_PAYMENT|LOC_GGP_PAYMENT|LOC_EP_PAYMENT|LOC_TP_PAYMENT|LOC_OTHER_PAYMENT|LOC_GAIN_LOSS_AMOUNT
PAX|30-06-2024|DOM|Refund|NGN|SKO|FAIB TRAVELS & TOURS|NG|FAIB TRAVELS AND TOURS LIMITED|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|40476|40476|0|0|12024|120000|0|0|0|-10119|0|0|0|0|0|0|0|0|-162381|0|0|0|0|0|0|0|0|0|0|0|0|-2428|0|0|0|0|0|0|0|0|0|40476|40476|0|0|12024|120000|0|0|0|-10119|0|0|-2428|0|0|0|0|0|0|0|-162381|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|GODLINK LOGISTICS|NG|GODLINK LOGISTICS|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-106429|-106429|0|0|-10321|-60000|0|0|0|0|0|0|0|0|138750|0|0|0|38000|0|0|0|0|0|0|0|0|0|0|0|0|6386|0|0|0|0|0|0|0|0|0|-106429|-106429|0|0|-10321|-60000|0|0|0|0|0|0|6386|0|0|0|138750|0|0|0|38000|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|5|30-06-2024|-59200|0|0|-59200|0|0|-129438|-70238|0|0|-14012|-60000|0|0|0|0|-160|0|0|0|0|203610|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-59200|0|0|-129438|-70238|0|0|-14012|-60000|0|0|0|0|-160|0|0|0|0|0|0|203610|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|CBQ|CBQTKT|NG|CALABAR TICKETING|OF|A|ACT|19|30-06-2024|0|0|0|0|0|0|-591547|-591547|0|0|-121077|-900000|0|0|0|0|-960|0|0|0|0|1613584|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-591547|-591547|0|0|-121077|-900000|0|0|0|0|-960|0|0|0|0|0|0|1613584|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|1|30-06-2024|0|0|0|0|0|0|83333|83333|0|0|19667|120000|0|0|0|0|0|0|0|0|-223000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|83333|83333|0|0|19667|120000|0|0|0|0|0|0|0|0|0|0|-223000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|FLY4CHEAPER |NG|FLY4CHEAPER LIMITED|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-55952|-55952|0|0|-7798|-60000|0|0|0|0|0|0|0|0|0|0|0|0|123750|0|0|0|0|0|0|0|0|0|0|0|0|3357|0|0|0|0|0|0|0|0|0|-55952|-55952|0|0|-7798|-60000|0|0|0|0|0|0|3357|0|0|0|0|0|0|0|123750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|ABV|ABVTKT|NG|ABUJA TICKETING|OF|A|ACT|12|30-06-2024|0|0|0|0|0|0|-733047|-733047|0|-3150|-117107|-956000|0|0|0|-20000|0|0|0|0|1769304|60000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-733047|-733047|0|-3150|-117107|-956000|0|0|0|-20000|0|0|4214|0|0|0|1769304|60000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Refund|NGN|SKO|SKOTKT|NG|SOKOTO TICKETING|OF|A|ACT|3|30-06-2024|6500|0|0|0|0|0|6500|0|0|0|0|0|0|0|0|0|0|0|0|-3500|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3500|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|KAN|KANTKT|NG|KANO TICKETING|OF|A|ACT|1|30-06-2024|0|0|0|0|0|0|-121667|-121667|0|0|-16583|-60000|0|0|0|0|0|0|0|0|164646|33604|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-121667|-121667|0|0|-16583|-60000|0|0|0|0|0|0|0|0|0|0|164646|33604|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|SKO|ASAP WORLD TRAVELS|NG|ASAP WORLD TRAVELS & TOURS LIMITED|AG|A|ACT|6|30-06-2024|0|0|0|0|0|0|-175001|-175001|0|0|-43749|-420000|0|0|0|0|-160|0|0|0|0|0|0|0|638910|0|0|0|0|0|0|0|0|0|0|0|0|10499|0|0|0|0|0|0|0|0|0|-175001|-175001|0|0|-43749|-420000|0|0|0|0|-160|0|10499|0|0|0|0|0|0|0|638910|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|ABV|DE PREFERRED S PRING|NG|DE PREFERRED SPRING TRAVELS LTD|AG|A|ACT|3|30-06-2024|0|0|0|0|0|0|-134524|-134524|0|0|-21726|-180000|0|0|0|-10000|0|0|0|0|321250|0|0|0|25000|0|0|0|0|0|0|0|0|0|0|0|0|8072|0|0|0|0|0|0|0|0|0|-134524|-134524|0|0|-21726|-180000|0|0|0|-10000|0|0|8072|0|0|0|321250|0|0|0|25000|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|KAN|KANTKT|NG|KANO TICKETING|OF|A|ACT|1|30-06-2024|-4800|0|0|-4800|0|0|-4800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-4800|0|0|-4800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Refund|NGN|IN|B2C|IN|B2C|IN|A|ACT|8|30-06-2024|3571|0|0|0|0|0|3571|0|0|0|0|0|0|0|0|0|0|0|0|-3571|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3571|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3571|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|ABV|TDIS|NG|TDIS LOGISTICS LTD|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|32143|32143|0|0|12107|60000|0|0|0|0|0|0|0|0|-104250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1929|0|0|0|0|0|0|0|0|0|32143|32143|0|0|12107|60000|0|0|0|0|0|0|-1929|0|0|0|-104250|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|SKO|LILLYPOND INTEGRATED|NG|LILLYPOND INTEGRATED SERVICES LTD|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|138750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|SKO|SKOTKT|NG|SOKOTO TICKETING|OF|A|ACT|11|30-06-2024|0|0|0|0|0|0|-365715|-365715|0|0|-68285|-600000|0|0|0|0|-640|0|0|0|0|1034640|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-365715|-365715|0|0|-68285|-600000|0|0|0|0|-640|0|0|0|0|0|0|1034640|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|IPFM CONTINENTAL |NG|IPFM CONTINENTAL AND SYNERGY LIMITED|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-27381|-27381|0|0|-6369|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|93910|0|0|0|0|0|0|0|0|0|0|0|0|1643|0|0|0|0|0|0|0|0|0|-27381|-27381|0|0|-6369|-60000|0|0|0|0|-160|0|1643|0|0|0|0|0|0|0|93910|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|ABV|TDIS|NG|TDIS LOGISTICS LTD|AG|A|ACT|17|30-06-2024|-3000|0|0|0|0|0|-706570|-703570|0|0|-111180|-780000|0|0|0|0|-640|0|0|0|0|0|0|0|1598390|0|0|0|0|0|0|0|0|0|0|0|0|42212|0|0|0|0|0|0|0|0|0|-706570|-703570|0|0|-111180|-780000|0|0|0|0|-640|0|42212|0|0|0|0|0|0|0|1598390|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|PHG|PHCTKT|NG|PORTHARCOURT TICKETING|OF|A|ACT|12|30-06-2024|-32000|0|0|0|0|0|-32000|0|0|0|0|0|0|0|0|0|0|0|0|0|32000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-32000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|IN|B2C|IN|B2C|IN|A|ACT|9|30-06-2024|-3571|0|0|0|0|0|-26190|-22619|0|-350|-6131|-60000|0|0|0|0|0|0|0|0|92671|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-26190|-22619|0|-350|-6131|-60000|0|0|0|0|0|0|0|0|0|0|92671|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|PHG|PHCTKT|NG|PORTHARCOURT TICKETING|OF|A|ACT|2|30-06-2024|0|0|0|0|0|0|-140476|-140476|0|0|-17024|-120000|0|0|0|0|0|0|0|0|0|277500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-140476|-140476|0|0|-17024|-120000|0|0|0|0|0|0|0|0|0|0|0|277500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|SATGURU INVESTMENT|NG|SATGURU INVESTMENT NIG. LTD|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-114048|-114048|0|0|-10702|-60000|0|0|0|0|0|0|0|0|0|0|0|0|184750|0|0|0|0|0|0|0|0|0|0|0|0|6843|0|0|0|0|0|0|0|0|0|-114048|-114048|0|0|-10702|-60000|0|0|0|0|0|0|6843|0|0|0|0|0|0|0|184750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|IPFM CONTINENTAL |NG|IPFM CONTINENTAL AND SYNERGY LIMITED|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-36905|-36905|0|0|-6845|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|103910|0|0|0|0|0|0|0|0|0|0|0|0|2214|0|0|0|0|0|0|0|0|0|-36905|-36905|0|0|-6845|-60000|0|0|0|0|-160|0|2214|0|0|0|0|0|0|0|103910|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|M|ACT|1|30-06-2024|0|0|0|0|0|0|-22619|-22619|0|0|-2000|-25000|0|0|0|0|0|0|0|0|49619|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-22619|-22619|0|0|-2000|-25000|0|0|0|0|0|0|0|0|0|0|49619|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Refund|NGN|LOS|Rafi Consol|NG|Rafi Consolidated Services Limited|AG|A|ACT|2|30-06-2024|2000|0|0|0|0|0|2000|0|0|0|0|0|0|0|0|0|0|0|0|-1000|-1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1000|-1000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|YOL|HB GLOBAL TRAVELS|NG|HB GLOBAL TRAVELS LIMITED|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|138910|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|-160|0|4214|0|0|0|0|0|0|0|138910|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|ABV|CHELLAS TRAVELS|NG|CHELLAS TRAVELS|AG|A|ACT|5|30-06-2024|0|0|0|0|0|0|-297858|-297858|0|0|-62499|-300000|0|0|0|0|0|0|0|0|0|0|0|0|660357|0|0|0|0|0|0|0|0|0|0|0|0|17871|0|0|0|0|0|0|0|0|0|-297858|-297858|0|0|-62499|-300000|0|0|0|0|0|0|17871|0|0|0|0|0|0|0|660357|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|10|30-06-2024|0|0|0|0|0|0|-364380|-364380|0|-1400|-89120|-718000|0|0|0|0|0|0|0|0|1172900|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10600|0|0|0|0|0|0|0|0|0|-364380|-364380|0|-1400|-89120|-718000|0|0|0|0|0|0|10600|0|0|0|1172900|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|26|30-06-2024|16800|0|0|16800|0|0|973937|957137|0|4550|316375|2220000|0|0|0|0|0|0|0|0|-3514862|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1500|0|0|0|0|0|0|16800|0|0|973937|957137|0|4550|316375|2220000|0|0|0|0|0|0|-1500|0|0|0|-3514862|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|N|ACT|1|30-06-2024|0|0|0|0|0|0|-91|-91|0|0|-2527|0|0|0|0|0|0|0|0|0|2618|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-91|-91|0|0|-2527|0|0|0|0|0|0|0|0|0|0|0|2618|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|SKO|FAIB TRAVELS & TOURS|NG|FAIB TRAVELS AND TOURS LIMITED|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|138910|0|0|0|0|0|0|0|0|0|0|0|0|4214|0|0|0|0|0|0|0|0|0|-70238|-70238|0|0|-8512|-60000|0|0|0|0|-160|0|4214|0|0|0|0|0|0|0|138910|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|3|30-06-2024|0|0|0|0|0|0|-88095|-88095|0|0|-26012|-120000|0|0|0|0|-160|0|0|0|0|234267|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-88095|-88095|0|0|-26012|-120000|0|0|0|0|-160|0|0|0|0|0|0|234267|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|ABV|TDIS|NG|TDIS LOGISTICS LTD|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-140476|-140476|0|0|-17024|-120000|0|0|0|0|0|0|0|0|0|0|0|0|277500|0|0|0|0|0|0|0|0|0|0|0|0|8428|0|0|0|0|0|0|0|0|0|-140476|-140476|0|0|-17024|-120000|0|0|0|0|0|0|8428|0|0|0|0|0|0|0|277500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|ABB|ORIH TRAVELS & TOURS|NG|ORIH TRAVELS|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-46429|-46429|0|0|-7321|-60000|0|0|0|0|0|0|0|0|0|0|0|0|113750|0|0|0|0|0|0|0|0|0|0|0|0|2786|0|0|0|0|0|0|0|0|0|-46429|-46429|0|0|-7321|-60000|0|0|0|0|0|0|2786|0|0|0|0|0|0|0|113750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|ABV|TDIS|NG|TDIS LOGISTICS LTD|AG|A|ACT|1|30-06-2024|-3000|0|0|0|0|0|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|PHC|GLOW|NG|GLOW TRAVEL AND TOURS|AG|A|ACT|10|30-06-2024|0|0|0|0|0|0|-550000|-550000|0|0|-77500|-600000|0|0|0|0|0|0|0|0|0|0|0|0|1227500|0|0|0|0|0|0|0|0|0|0|0|0|32999|0|0|0|0|0|0|0|0|0|-550000|-550000|0|0|-77500|-600000|0|0|0|0|0|0|32999|0|0|0|0|0|0|0|1227500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|PHG|PHCTKT|NG|PORTHARCOURT TICKETING|OF|A|ACT|30|30-06-2024|0|0|0|0|0|0|-1524737|-1524737|0|-5950|-258108|-1800000|0|0|0|-5000|0|0|0|0|3588795|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3214|0|0|0|0|0|0|0|0|0|-1524737|-1524737|0|-5950|-258108|-1800000|0|0|0|-5000|0|0|3214|0|0|0|3588795|5000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|1|30-06-2024|0|0|0|0|0|0|-83333|-83333|0|0|-19667|-120000|0|0|0|0|0|0|0|0|223000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-83333|-83333|0|0|-19667|-120000|0|0|0|0|0|0|0|0|0|0|223000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|TRAVEL ESSENTIAL|NG|TRAVEL ESSENTIAL|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-46429|-46429|0|0|-12821|-60000|0|0|0|0|-160|0|0|0|0|0|0|0|119410|0|0|0|0|0|0|0|0|0|0|0|0|2786|0|0|0|0|0|0|0|0|0|-46429|-46429|0|0|-12821|-60000|0|0|0|0|-160|0|2786|0|0|0|0|0|0|0|119410|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Reissue|NGN|LOS|AEROCC|NG|CALL CENTER|OF|A|ACT|3|30-06-2024|-8000|0|0|0|0|0|-8000|0|0|0|0|0|0|0|0|0|0|0|0|0|8000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-8000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Refund|NGN|LOS|IPFM CONTINENTAL |NG|IPFM CONTINENTAL AND SYNERGY LIMITED|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|121667|121667|0|0|16583|60000|0|0|0|-30417|0|0|0|0|0|0|0|0|-167833|0|0|0|0|0|0|0|0|0|0|0|0|-7300|0|0|0|0|0|0|0|0|0|121667|121667|0|0|16583|60000|0|0|0|-30417|0|0|-7300|0|0|0|0|0|0|0|-167833|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|LOS|Rafi Consol|NG|Rafi Consolidated Services Limited|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|70238|70238|0|350|6762|25000|0|0|0|0|0|0|0|0|-102350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|70238|70238|0|350|6762|25000|0|0|0|0|0|0|0|0|0|0|-102350|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|ABV|CAL2FLY LTD|NG|CAL2FLY LTD ABJ|AG|A|ACT|2|30-06-2024|0|0|0|0|0|0|-45238|-45238|0|0|-12262|-120000|0|0|0|0|0|0|0|0|0|0|0|0|177500|0|0|0|0|0|0|0|0|0|0|0|0|2714|0|0|0|0|0|0|0|0|0|-45238|-45238|0|0|-12262|-120000|0|0|0|0|0|0|2714|0|0|0|0|0|0|0|177500|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|CBQ|CBQTKT|NG|CALABAR TICKETING|OF|A|ACT|1|30-06-2024|0|0|0|0|0|0|27381|27381|0|350|5869|50000|0|0|0|0|0|0|0|0|-83600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27381|27381|0|350|5869|50000|0|0|0|0|0|0|0|0|0|0|-83600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|KAN|KANTKT|NG|KANO TICKETING|OF|A|ACT|1|30-06-2024|0|0|0|0|0|0|121667|121667|0|0|9745|33234|0|0|0|0|0|0|0|0|-164646|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|121667|121667|0|0|9745|33234|0|0|0|0|0|0|0|0|0|0|-164646|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|GRANDEUR WIS LTD|NG|GRANDEUR WI SERVICES LTD|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|-36905|-36905|0|0|-6845|-60000|0|0|0|0|0|0|0|0|0|0|0|0|103750|0|0|0|0|0|0|0|0|0|0|0|0|2214|0|0|0|0|0|0|0|0|0|-36905|-36905|0|0|-6845|-60000|0|0|0|0|0|0|2214|0|0|0|0|0|0|0|103750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Exchange|NGN|ABV|TDIS|NG|TDIS LOGISTICS LTD|AG|A|ACT|1|30-06-2024|0|0|0|0|0|0|8333|8333|0|350|10917|60000|0|0|0|0|0|0|0|0|-79600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8333|8333|0|350|10917|60000|0|0|0|0|0|0|0|0|0|0|-79600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|PHC|PHRONESIS TRAVEL ENT|NG|PHRONESIS TRAVEL ENTERPRISE|AG|A|ACT|5|30-06-2024|0|0|0|0|0|0|-160715|-160715|0|0|-33035|-300000|0|0|0|0|0|0|0|0|0|0|0|0|493750|0|0|0|0|0|0|0|0|0|0|0|0|9645|0|0|0|0|0|0|0|0|0|-160715|-160715|0|0|-33035|-300000|0|0|0|0|0|0|9645|0|0|0|0|0|0|0|493750|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|LOS|LOSTKT|NG|LAGOS TICKETING|OF|A|ACT|30|30-06-2024|-160000|0|0|-160000|0|0|-791189|-631189|0|0|-120561|-540000|0|0|0|0|-320|0|20000|0|0|1432070|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-160000|0|0|-791189|-631189|0|0|-120561|-540000|0|0|0|0|-320|0|0|0|20000|0|0|1432070|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PAX|30-06-2024|DOM|Sales|NGN|SKO|HEXCEL TRAVELS|NG|HEXCEL TRAVELS|AG|A|ACT|12|30-06-2024|0|0|0|0|0|0|-478690|-478690|0|0|-140933|-1140000|0|0|0|0|-640|0|0|0|0|0|0|0|1760263|0|0|0|0|0|0|0|0|0|0|0|0|28531|0|0|0|0|0|0|0|0|0|-478690|-478690|0|0|-140933|-1140000|0|0|0|0|-640|0|28531|0|0|0|0|0|0|0|1760263|0|0|0|0|0|0|0|0|0|0|0|0|0|0
